tipo,precio,indice,timestamp,tipo_mercado,indicadores_usados,rsi,adx,votes,sl,tp,ganancia,duracion
compra,1769.2,909,2025-05-06 13:42:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1768.2,911,2025-05-06 13:44:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1768.2)}]",60,25,3,1.0,2.0,-1.0,2.0
compra,1769.21,912,2025-05-06 13:45:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1764.21,913,2025-05-06 13:46:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1764.21)}]",60,25,3,1.0,2.0,-5.0,1.0
compra,1761.78,914,2025-05-06 13:47:00,desconocido,"['RSI', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1759.66,916,2025-05-06 13:49:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1759.66)}]",60,25,3,1.0,2.0,-2.119999999999891,2.0
compra,1755.09,917,2025-05-06 13:50:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1753.9,919,2025-05-06 13:52:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1753.9)}]",60,25,3,1.0,2.0,-1.1899999999998272,2.0
compra,1754.45,920,2025-05-06 13:53:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1759.22,922,2025-05-06 13:55:00,desconocido,"['ADX', 'MACD_hist', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1759.22)}]",60,25,3,1.0,2.0,4.769999999999982,2.0
compra,1760.77,923,2025-05-06 13:56:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1759.15,926,2025-05-06 13:59:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1759.15)}]",60,25,3,1.0,2.0,-1.6199999999998909,3.0
compra,1762.09,927,2025-05-06 14:00:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1765.89,928,2025-05-06 14:01:00,desconocido,"[{'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1765.89)}]",60,25,3,1.0,2.0,3.800000000000182,1.0
compra,1765.59,929,2025-05-06 14:02:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1763.91,934,2025-05-06 14:07:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1763.91)}]",60,25,3,1.0,2.0,-1.6799999999998363,5.0
compra,1767.04,935,2025-05-06 14:08:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1770.6,939,2025-05-06 14:12:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1770.6)}]",60,25,3,1.0,2.0,3.5599999999999454,4.0
compra,1770.3,940,2025-05-06 14:13:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1768.27,941,2025-05-06 14:14:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1768.27)}]",60,25,3,1.0,2.0,-2.0299999999999727,1.0
compra,1769.62,942,2025-05-06 14:15:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1773.12,943,2025-05-06 14:16:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1773.12)}]",60,25,3,1.0,2.0,3.5,1.0
compra,1773.62,944,2025-05-06 14:17:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1778.1,949,2025-05-06 14:22:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1778.1)}]",60,25,3,1.0,2.0,4.480000000000018,5.0
compra,1778.01,950,2025-05-06 14:23:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1775.31,951,2025-05-06 14:24:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1775.31)}]",60,25,3,1.0,2.0,-2.7000000000000455,1.0
compra,1774.8,952,2025-05-06 14:25:00,desconocido,"['ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1774.0,953,2025-05-06 14:26:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1774.0)}]",60,25,3,1.0,2.0,-0.7999999999999545,1.0
compra,1775.58,961,2025-05-06 14:34:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1774.56,963,2025-05-06 14:36:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1774.56)}]",60,25,3,1.0,2.0,-1.0199999999999818,2.0
compra,1769.5,972,2025-05-06 14:45:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1772.11,974,2025-05-06 14:47:00,desconocido,"['MACD_hist', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1772.11)}]",60,25,3,1.0,2.0,2.6099999999999,2.0
compra,1768.31,980,2025-05-06 14:53:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1768.02,982,2025-05-06 14:55:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1768.02)}]",60,25,3,1.0,2.0,-0.2899999999999636,2.0
compra,1762.51,995,2025-05-06 15:08:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1761.82,996,2025-05-06 15:09:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1761.82)}]",60,25,3,1.0,2.0,-0.6900000000000546,1.0
compra,1767.99,1000,2025-05-06 15:13:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1771.45,1006,2025-05-06 15:19:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1771.45)}]",60,25,3,1.0,2.0,3.4600000000000364,6.0
compra,1771.94,1007,2025-05-06 15:20:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1770.58,1008,2025-05-06 15:21:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1770.58)}]",60,25,3,1.0,2.0,-1.3600000000001273,1.0
compra,1770.81,1009,2025-05-06 15:22:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1773.11,1011,2025-05-06 15:24:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1773.11)}]",60,25,3,1.0,2.0,2.2999999999999545,2.0
compra,1773.81,1012,2025-05-06 15:25:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1773.37,1014,2025-05-06 15:27:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1773.37)}]",60,25,3,1.0,2.0,-0.44000000000005457,2.0
compra,1774.19,1015,2025-05-06 15:28:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1773.99,1017,2025-05-06 15:30:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1773.99)}]",60,25,3,1.0,2.0,-0.20000000000004547,2.0
compra,1777.23,1020,2025-05-06 15:33:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1777.03,1025,2025-05-06 15:38:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1777.03)}]",60,25,3,1.0,2.0,-0.20000000000004547,5.0
compra,1776.7,1026,2025-05-06 15:39:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1775.75,1028,2025-05-06 15:41:00,desconocido,"['MACD_hist', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1775.75)}]",60,25,3,1.0,2.0,-0.9500000000000455,2.0
compra,1765.08,1053,2025-05-06 16:06:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1764.6,1055,2025-05-06 16:08:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1764.6)}]",60,25,3,1.0,2.0,-0.4800000000000182,2.0
compra,1762.55,1056,2025-05-06 16:09:00,desconocido,"['RSI', 'ADX', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1767.7,1058,2025-05-06 16:11:00,desconocido,"['ADX', 'MACD_hist', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1767.7)}]",60,25,3,1.0,2.0,5.150000000000091,2.0
compra,1769.99,1059,2025-05-06 16:12:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1773.33,1060,2025-05-06 16:13:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1773.33)}]",60,25,3,1.0,2.0,3.339999999999918,1.0
compra,1774.19,1061,2025-05-06 16:14:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1772.21,1062,2025-05-06 16:15:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1772.21)}]",60,25,3,1.0,2.0,-1.9800000000000182,1.0
compra,1769.72,1063,2025-05-06 16:16:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1773.18,1064,2025-05-06 16:17:00,desconocido,"[{'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1773.18)}]",60,25,3,1.0,2.0,3.4600000000000364,1.0
compra,1772.74,1065,2025-05-06 16:18:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1771.48,1066,2025-05-06 16:19:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1771.48)}]",60,25,3,1.0,2.0,-1.259999999999991,1.0
compra,1769.1,1077,2025-05-06 16:30:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1772.12,1080,2025-05-06 16:33:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1772.12)}]",60,25,3,1.0,2.0,3.019999999999982,3.0
compra,1772.46,1081,2025-05-06 16:34:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1771.82,1082,2025-05-06 16:35:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1771.82)}]",60,25,3,1.0,2.0,-0.6400000000001,1.0
compra,1772.02,1083,2025-05-06 16:36:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1771.41,1084,2025-05-06 16:37:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1771.41)}]",60,25,3,1.0,2.0,-0.6099999999999,1.0
compra,1772.96,1085,2025-05-06 16:38:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1769.94,1086,2025-05-06 16:39:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1769.94)}]",60,25,3,1.0,2.0,-3.019999999999982,1.0
compra,1763.66,1097,2025-05-06 16:50:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1765.61,1101,2025-05-06 16:54:00,desconocido,"['MACD_hist', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1765.61)}]",60,25,3,1.0,2.0,1.949999999999818,4.0
compra,1767.19,1109,2025-05-06 17:02:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1766.75,1110,2025-05-06 17:03:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1766.75)}]",60,25,3,1.0,2.0,-0.44000000000005457,1.0
compra,1768.31,1112,2025-05-06 17:05:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1765.98,1113,2025-05-06 17:06:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1765.98)}]",60,25,3,1.0,2.0,-2.3299999999999272,1.0
compra,1768.1,1114,2025-05-06 17:07:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1770.49,1120,2025-05-06 17:13:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1770.49)}]",60,25,3,1.0,2.0,2.3900000000001,6.0
compra,1769.79,1121,2025-05-06 17:14:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1772.34,1123,2025-05-06 17:16:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1772.34)}]",60,25,3,1.0,2.0,2.5499999999999545,2.0
compra,1772.22,1124,2025-05-06 17:17:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1772.06,1125,2025-05-06 17:18:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1772.06)}]",60,25,3,1.0,2.0,-0.16000000000008185,1.0
compra,1773.68,1126,2025-05-06 17:19:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1773.33,1127,2025-05-06 17:20:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1773.33)}]",60,25,3,1.0,2.0,-0.3500000000001364,1.0
compra,1772.82,1133,2025-05-06 17:26:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1772.89,1135,2025-05-06 17:28:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1772.89)}]",60,25,3,1.0,2.0,0.07000000000016371,2.0
compra,1774.4,1139,2025-05-06 17:32:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1774.51,1140,2025-05-06 17:33:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1774.51)}]",60,25,3,1.0,2.0,0.10999999999989996,1.0
compra,1774.71,1141,2025-05-06 17:34:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1774.28,1143,2025-05-06 17:36:00,desconocido,"['RSI', 'ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1774.28)}]",60,25,3,1.0,2.0,-0.43000000000006366,2.0
compra,1768.73,1150,2025-05-06 17:43:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1768.63,1151,2025-05-06 17:44:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1768.63)}]",60,25,3,1.0,2.0,-0.09999999999990905,1.0
compra,1767.11,1152,2025-05-06 17:45:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1766.7,1153,2025-05-06 17:46:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1766.7)}]",60,25,3,1.0,2.0,-0.4099999999998545,1.0
compra,1767.98,1154,2025-05-06 17:47:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1767.19,1155,2025-05-06 17:48:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1767.19)}]",60,25,3,1.0,2.0,-0.7899999999999636,1.0
compra,1767.03,1156,2025-05-06 17:49:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1765.45,1158,2025-05-06 17:51:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1765.45)}]",60,25,3,1.0,2.0,-1.5799999999999272,2.0
compra,1766.48,1159,2025-05-06 17:52:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1766.01,1160,2025-05-06 17:53:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1766.01)}]",60,25,3,1.0,2.0,-0.4700000000000273,1.0
compra,1766.31,1161,2025-05-06 17:54:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1765.17,1162,2025-05-06 17:55:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1765.17)}]",60,25,3,1.0,2.0,-1.1399999999998727,1.0
compra,1766.99,1163,2025-05-06 17:56:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1768.02,1166,2025-05-06 17:59:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1768.02)}]",60,25,3,1.0,2.0,1.0299999999999727,3.0
compra,1768.21,1167,2025-05-06 18:00:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1767.86,1168,2025-05-06 18:01:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1767.86)}]",60,25,3,1.0,2.0,-0.3500000000001364,1.0
compra,1769.88,1169,2025-05-06 18:02:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1769.41,1170,2025-05-06 18:03:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1769.41)}]",60,25,3,1.0,2.0,-0.4700000000000273,1.0
compra,1770.09,1171,2025-05-06 18:04:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1769.67,1172,2025-05-06 18:05:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1769.67)}]",60,25,3,1.0,2.0,-0.4199999999998454,1.0
compra,1769.82,1173,2025-05-06 18:06:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1771.16,1175,2025-05-06 18:08:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1771.16)}]",60,25,3,1.0,2.0,1.3400000000001455,2.0
compra,1772.71,1176,2025-05-06 18:09:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1770.82,1177,2025-05-06 18:10:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1770.82)}]",60,25,3,1.0,2.0,-1.8900000000001,1.0
compra,1770.27,1178,2025-05-06 18:11:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1769.62,1179,2025-05-06 18:12:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1769.62)}]",60,25,3,1.0,2.0,-0.650000000000091,1.0
compra,1770.38,1180,2025-05-06 18:13:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1772.79,1182,2025-05-06 18:15:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1772.79)}]",60,25,3,1.0,2.0,2.4099999999998545,2.0
compra,1773.17,1183,2025-05-06 18:16:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1774.46,1184,2025-05-06 18:17:00,desconocido,"['RSI', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1774.46)}]",60,25,3,1.0,2.0,1.2899999999999636,1.0
compra,1774.08,1185,2025-05-06 18:18:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1774.2,1186,2025-05-06 18:19:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1774.2)}]",60,25,3,1.0,2.0,0.12000000000011823,1.0
compra,1773.97,1187,2025-05-06 18:20:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1773.21,1188,2025-05-06 18:21:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1773.21)}]",60,25,3,1.0,2.0,-0.7599999999999909,1.0
compra,1773.78,1189,2025-05-06 18:22:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1775.24,1190,2025-05-06 18:23:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1775.24)}]",60,25,3,1.0,2.0,1.4600000000000364,1.0
compra,1774.98,1191,2025-05-06 18:24:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1775.0,1192,2025-05-06 18:25:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1775.0)}]",60,25,3,1.0,2.0,0.01999999999998181,1.0
compra,1775.11,1193,2025-05-06 18:26:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1775.91,1194,2025-05-06 18:27:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1775.91)}]",60,25,3,1.0,2.0,0.8000000000001819,1.0
compra,1777.63,1195,2025-05-06 18:28:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1777.34,1196,2025-05-06 18:29:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1777.34)}]",60,25,3,1.0,2.0,-0.290000000000191,1.0
compra,1776.41,1197,2025-05-06 18:30:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1775.2,1198,2025-05-06 18:31:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1775.2)}]",60,25,3,1.0,2.0,-1.2100000000000364,1.0
compra,1776.49,1203,2025-05-06 18:36:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1776.21,1204,2025-05-06 18:37:00,desconocido,"['RSI', 'ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1776.21)}]",60,25,3,1.0,2.0,-0.2799999999999727,1.0
compra,1777.9,1205,2025-05-06 18:38:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1776.99,1206,2025-05-06 18:39:00,desconocido,"['RSI', 'ADX', 'MACD_hist', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1776.99)}]",60,25,3,1.0,2.0,-0.9100000000000819,1.0
compra,1777.24,1207,2025-05-06 18:40:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1776.58,1208,2025-05-06 18:41:00,desconocido,"['ADX', 'MACD_hist', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1776.58)}]",60,25,3,1.0,2.0,-0.6600000000000819,1.0
compra,1777.16,1209,2025-05-06 18:42:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1775.15,1210,2025-05-06 18:43:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1775.15)}]",60,25,3,1.0,2.0,-2.009999999999991,1.0
compra,1779.14,1222,2025-05-06 18:55:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1784.12,1223,2025-05-06 18:56:00,desconocido,"['RSI', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1784.12)}]",60,25,3,1.0,2.0,4.979999999999791,1.0
compra,1784.37,1224,2025-05-06 18:57:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1784.57,1225,2025-05-06 18:58:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1784.57)}]",60,25,3,1.0,2.0,0.20000000000004547,1.0
compra,1790.12,1226,2025-05-06 18:59:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1798.17,1228,2025-05-06 19:01:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1798.17)}]",60,25,3,1.0,2.0,8.050000000000182,2.0
